num_bids,shipping_expenses,timer,winner_modality,winner_num_bids,item_category_encoded,log_bid,log_price,log_winner_expenses,additional_cost_to_win
12,1.0,10,1,6,0,0.12221763272424921,1.791759469228055,1.0224509277025458,1.65
45,1.0,10,1,22,0,0.3852624007906449,1.791759469228055,1.5810384379124023,3.3899999999999997
174,1.0,10,0,13,0,1.0116009116784799,2.3978952727983707,1.3056264580524357,0.94
99,1.0,8,1,29,3,0.6931471805599453,2.70805020110221,1.7526720805200082,3.7699999999999996
245,1.0,8,1,10,3,1.2412685890696329,2.3978952727983707,1.1939224684724346,-0.16000000000000014
258,1.0,10,0,13,3,1.2781522025001875,4.2626798770413155,1.3056264580524357,0.10000000000000009
1825,1.0,8,1,77,3,2.9580304063699794,4.663344750039164,2.485739636091892,-7.250000000000002
60,1.0,5,0,19,3,0.4762341789963716,1.791759469228055,1.4973884086254776,2.8600000000000003
161,1.0,8,0,29,3,0.9631743177730056,3.58351893845611,1.7526720805200082,3.1499999999999995
2005,4.99,8,1,819,6,3.0478502278160975,5.525054453372377,4.722597602864056,91.38999999999999
71,1.0,10,1,30,0,0.5423242908253617,2.3978952727983707,1.7749523509116738,4.180000000000001
649,1.0,8,0,7,0,2.0149030205422647,5.081404364984463,1.068153081183401,-4.59
649,0.0,8,1,90,3,2.0149030205422647,3.367295829986474,2.5416019934645457,5.199999999999999
284,5.9,10,1,56,6,1.3480731482996928,3.039749158970765,2.6518325211039815,10.33
42,1.0,10,1,21,0,0.3576744442718159,2.3978952727983707,1.5539252025038417,3.3
145,1.0,8,0,14,0,0.9001613499442714,3.9318256327243257,1.340250422618484,1.3600000000000003
394,1.0,8,1,30,3,1.599387576580599,3.713572066704308,1.7749523509116738,0.9500000000000002
1032,1.0,8,1,339,3,2.427454075039915,3.5832411220909393,3.830161978947826,34.74
11,1.0,8,1,5,3,0.11332868530700317,2.3978952727983707,0.9745596399981308,1.5299999999999998
148,4.99,8,1,27,6,0.9122827104766162,4.02535169073515,2.2512917986064953,7.01
460,1.0,8,1,68,3,1.724550719534605,4.110873864173311,2.3832429960115,5.2299999999999995
8,1.0,10,1,4,0,0.08617769624105233,2.3978952727983707,0.9242589015233319,1.43
782,1.0,8,1,27,6,2.178155014615869,4.025173103360802,1.706564623164823,-3.3200000000000003
796,1.0,7,1,393,0,2.1938856760707046,3.044522437723423,3.97198858659558,44.120000000000005
176,1.0,5,0,32,3,1.0188473201992472,1.791759469228055,1.8180767775454285,3.39
26,1.0,10,1,8,0,0.23901690047049992,1.791759469228055,1.1118575154181303,1.77
505,4.9,10,1,70,6,1.801709800081223,3.254242968705492,2.70805020110221,8.940000000000001
314,1.0,8,1,145,3,1.423108334242607,2.70805020110221,3.0373539482448106,16.700000000000003
288,1.0,10,1,90,0,1.358409157630355,2.3978952727983707,2.617395832834079,9.809999999999999
377,1.0,10,1,107,3,1.5644405465033646,4.262539022051294,2.7669478423496954,11.13
55,1.0,10,1,21,0,0.4510756193602167,1.791759469228055,1.5539252025038417,3.16
58,1.0,10,1,30,3,0.4700036292457355,3.5832411220909393,1.7749523509116738,4.300000000000001
114,1.0,7,1,56,0,0.7701082216960736,3.044522437723423,2.2278615467981093,7.120000000000001
33,1.0,5,0,9,3,0.30010459245033805,1.791759469228055,1.1537315878891892,1.8199999999999998
216,3.99,5,0,21,6,1.1537315878891892,2.995732273553991,2.043814364036685,4.550000000000001
95,4.99,10,1,6,6,0.6729444732424258,3.580737295494233,1.9125010869241836,4.8100000000000005
124,0.0,8,1,5,3,0.8109302162163288,2.70805020110221,0.5007752879124893,-0.6
159,4.99,8,1,10,1,0.9555114450274363,3.828641396489095,1.986503546020567,4.6899999999999995
318,1.0,10,1,12,0,1.4327007339340463,4.356708826689592,1.269760544863939,-0.6299999999999999
1216,1.0,8,1,10,3,2.5779415157551897,4.9486889658772695,1.1939224684724346,-9.870000000000001
373,1.0,10,1,6,3,1.556037135706985,4.9486889658772695,1.0224509277025458,-1.9600000000000002
105,5.9,10,1,51,6,0.7227059828014898,3.039749158970765,2.604909442182697,11.469999999999999
165,1.0,5,0,36,3,0.9783261227936076,1.791759469228055,1.8991179875485542,4.02
212,5.99,10,1,8,6,1.1410330045520618,3.8264651170664994,2.0831845279586703,4.9
3163,1.0,8,1,1164,6,3.4855385300959063,5.993961427306569,5.032527240512354,120.67999999999999
6783,7.99,8,1,1442,1,4.231784971343338,6.84587987526405,5.280407946004469,127.60999999999999
46,0.0,8,1,24,3,0.3920420877760237,2.70805020110221,1.415853163361435,2.64
297,7.99,10,0,57,6,1.3812818192963463,4.393213824064446,2.797281334830153,12.42
164,1.0,8,1,5,3,0.9745596399981308,2.3978952727983707,0.9745596399981308,0.0
10367,9.9,8,1,4657,1,4.651003602331263,6.697034247666484,6.423750083700587,511.61999999999995
26,1.0,10,1,13,0,0.23901690047049992,1.791759469228055,1.3056264580524357,2.42
42,1.0,10,1,16,0,0.3576744442718159,1.791759469228055,1.4060969884160703,2.65
41,1.0,10,0,4,0,0.35065687161316933,2.3978952727983707,0.9242589015233319,1.1
136,1.0,8,1,46,3,0.8628899551470398,2.772588722239781,2.0769384114617173,5.61
48,5.9,8,1,24,1,0.3987761199573678,2.766319109226186,2.3045830956567186,8.53
20286,9.9,8,1,1921,2,5.317482535809048,6.8033942636573945,5.563101777021321,56.75999999999999
564,1.0,8,1,91,3,1.8946168546677629,2.3978952727983707,2.626840145676667,7.18
212,1.0,8,1,18,3,1.1410330045520618,2.772588722239781,1.4678743481123135,1.21
18128,7.99,8,1,1855,6,5.20559882554483,6.439350371100098,5.522020761120761,67.85
502,0.0,8,1,180,3,1.7967470107390942,2.70805020110221,3.1945831322991562,18.369999999999997
175,4.99,8,0,6,6,1.0152306797290587,3.634951112088381,1.9125010869241836,4.010000000000001
78,1.0,10,1,4,0,0.5822156198526637,2.3978952727983707,0.9242589015233319,0.73
115,1.0,5,0,18,3,0.7747271675523681,1.791759469228055,1.4678743481123135,2.17
261,4.99,8,1,23,1,1.2864740258376797,3.711130063048756,2.194999882314108,5.36
3206,1.0,8,1,1415,0,3.4986265269937014,4.61512051684126,5.225477820371079,152.88
3129,4.99,10,1,28,1,3.475067230228611,5.298317366548036,2.2648832258100344,-22.67
24,1.0,10,1,12,0,0.22314355131420976,1.791759469228055,1.269760544863939,2.31
19,1.0,8,1,10,0,0.1906203596086497,3.9318256327243257,1.1939224684724346,2.09
18621,9.9,8,1,1644,6,5.232284395943599,6.907755278982137,5.4144100855348904,37.400000000000006
189,1.0,5,0,50,3,1.0647107369924282,1.791759469228055,2.1400661634962708,5.6
70,1.0,8,1,35,3,0.5364933705145685,2.70805020110221,1.8794650496471605,4.84
161,1.0,8,1,76,3,0.9631743177730056,2.7073833121145063,2.474856313934499,9.260000000000002
20793,7.99,8,1,1792,6,5.342047129409362,7.047517221357296,5.488731093239328,33.00999999999999
633,1.0,8,1,25,3,1.9933388426264242,3.58351893845611,1.6582280766035324,-2.09
158,1.0,8,0,1,3,0.9516578757114464,2.70805020110221,0.7561219797213337,-0.4600000000000002
328,5.9,8,1,51,1,1.4562867329399256,2.766319109226186,2.604909442182697,9.239999999999998
664,1.0,10,1,3,3,2.0347056478384444,4.2626798770413155,0.8712933659434192,-5.260000000000001
185,1.0,8,0,30,3,1.0508216248317612,3.713572066704308,1.7749523509116738,3.04
61,1.0,10,1,30,3,0.4824261492442927,3.5832411220909393,1.7749523509116738,4.28
67,7.99,8,1,23,6,0.5187937934151676,3.32862668882732,2.4832385926873033,10.3
160,0.0,8,1,69,3,0.9593502213346021,3.367295829986474,2.299580583973747,7.36
48,1.0,10,1,23,0,0.3987761199573678,2.3978952727983707,1.6074359097634274,3.5
155,1.0,10,1,28,3,0.9400072584914712,4.262539022051294,1.7298840655099676,3.0800000000000005
374,1.0,10,1,41,3,1.55814461804655,4.262539022051294,1.9919755158985601,2.58
247,1.0,10,1,109,0,1.247032293786383,2.3978952727983707,2.7831576735890153,12.69
910,1.0,10,1,95,3,2.3135250330323798,4.262539022051294,2.66374994220563,4.24
54,1.0,10,0,4,0,0.4382549309311553,2.3978952727983707,0.9242589015233319,0.97
18,0.0,8,1,7,3,0.173953307123438,3.367295829986474,0.6471032420585385,0.72
186,1.0,10,1,65,3,1.0577902941478545,3.5832411220909393,2.34660197841082,7.569999999999999
1954,1.0,8,1,50,0,3.0233474405869645,4.394449154672439,2.1400661634962708,-12.059999999999999
651,1.0,8,1,291,0,2.017566137961748,5.525413097700675,3.684620397193553,32.31
190,1.0,5,0,56,3,1.068153081183401,1.791759469228055,2.2278615467981093,6.370000000000001
265,1.0,8,1,17,3,1.297463147413275,2.3978952727983707,1.43746264769429,0.5499999999999998
139,1.0,7,0,33,0,0.8754687373538999,3.044522437723423,1.8389610707123492,3.89
138,1.0,5,0,53,3,0.8712933659434192,1.791759469228055,2.1849270495258133,6.500000000000001
434,1.0,8,1,41,3,1.6770965609079151,2.7073833121145063,1.9919755158985601,1.9800000000000004
4737,9.9,8,1,2154,4,3.8790865051818813,5.1647859739235145,5.67304831528634,242.54000000000002
103,1.0,8,1,9,3,0.712949807856125,3.713572066704308,1.1537315878891892,1.13
113,1.0,8,0,10,3,0.7654678421395714,3.58351893845611,1.1939224684724346,1.15
176,6.9,8,1,40,6,1.0188473201992472,3.039749158970765,2.5726122302071057,10.33
30,5.9,10,0,3,6,0.27002713721306015,3.039749158970765,1.986503546020567,5.98
1180,1.0,8,1,226,0,2.550226115908643,3.9318256327243257,3.446170747304887,18.57
324,1.0,8,1,10,0,1.4469189829363254,4.394449154672439,1.1939224684724346,-0.9500000000000002
1563,1.0,8,1,719,6,2.8118094353930627,5.303304908059076,4.558812062009942,78.83
130,5.99,10,1,65,6,0.8372475245337022,2.833213344056216,2.73696154459663,13.129999999999999
220,1.0,8,1,62,3,1.1662709371419244,2.3978952727983707,2.3085671646715933,6.8500000000000005
916,1.0,8,1,94,3,2.3194422100604686,3.4339872044851463,2.6546494243750947,4.050000000000001
16,1.0,8,0,5,3,0.16551443847757338,2.3978952727983707,0.9745596399981308,1.47
142,1.0,10,1,37,0,0.8878912573524571,1.791759469228055,1.9183921201614211,4.380000000000001
25,1.0,5,0,6,3,0.23111172096338664,1.791759469228055,1.0224509277025458,1.52
173,1.0,10,1,23,0,1.007957920399979,2.3978952727983707,1.6074359097634274,2.25
380,1.0,8,1,38,6,1.5706970841176697,4.07753744390572,1.937301774518713,2.1300000000000003
434,1.0,7,1,41,0,1.6770965609079151,3.044522437723423,1.9919755158985601,1.9800000000000004
208,1.0,5,0,56,3,1.128171090909654,1.791759469228055,2.2278615467981093,6.190000000000001
458,1.0,8,1,207,3,1.7209792871670078,3.044522437723423,3.364187556028255,23.32
34490,1.0,8,1,9183,3,5.846178625614856,7.244941546337007,7.086562333809395,849.8799999999999
54,5.9,8,1,26,1,0.4382549309311553,2.766319109226186,2.330200260027019,8.729999999999999
112,1.0,10,0,54,0,0.76080582903376,2.3978952727983707,2.199444334074532,6.88
62,1.0,7,1,31,0,0.48858001481867097,3.044522437723423,1.7967470107390942,4.4
1038,1.0,8,1,514,0,2.432735777459091,3.9318256327243257,4.231494400369335,57.43000000000001
1868,1.0,8,1,435,3,2.9806186357439426,3.4339872044851463,4.069881090043726,38.849999999999994
41,1.0,8,1,19,3,0.35065687161316933,2.70805020110221,1.4973884086254776,3.0500000000000003
44,1.0,10,1,19,0,0.37156355643248307,2.3978952727983707,1.4973884086254776,3.02
391,1.0,8,1,28,3,1.5933085305042167,3.58351893845611,1.7298840655099676,0.7200000000000006
250,7.99,8,1,46,6,1.2556160374777743,3.32862668882732,2.706048198431537,11.46
2113,1.0,8,1,133,0,3.0973859272804907,4.61512051684126,2.9595868269176377,-2.8500000000000014
1160,1.0,8,1,33,3,2.534490149976828,3.9318256327243257,1.8389610707123492,-6.319999999999999
27,1.0,10,1,13,0,0.25464221837358075,1.791759469228055,1.3056264580524357,2.4
177,1.0,10,1,46,0,1.0224509277025458,1.791759469228055,2.0769384114617173,5.2
19,1.0,7,1,6,0,0.1906203596086497,3.044522437723423,1.0224509277025458,1.57
581,7.99,10,1,170,6,1.9198594718553708,3.32862668882732,3.4368862240706624,24.270000000000003
133,1.0,10,0,47,0,0.8501509293696101,2.3978952727983707,2.093097868127322,5.7700000000000005
56,1.0,8,1,26,3,0.4574248470388754,2.7073833121145063,1.682688374173693,3.8
18,1.0,5,0,9,3,0.173953307123438,1.791759469228055,1.1537315878891892,1.98
136,1.0,10,0,10,3,0.8628899551470398,2.0794415416798357,1.1939224684724346,0.9299999999999997
53,1.0,8,1,25,3,0.43178241642553783,2.3978952727983707,1.6582280766035324,3.71
45,0.0,8,1,23,3,0.3784364357202451,2.70805020110221,1.3837912309017721,2.5300000000000002
143,1.0,5,0,29,3,0.8919980393051105,1.791759469228055,1.7526720805200082,3.3299999999999996
194,1.0,8,0,18,3,1.0818051703517284,2.70805020110221,1.4678743481123135,1.39
2104,1.0,8,0,787,0,3.0937660138253564,5.5254529391317835,4.64736723468788,82.25
1702,1.0,8,0,259,3,2.8920370372152258,3.258096538021482,3.5743099993708003,17.64
143,1.0,10,1,32,0,0.8919980393051105,2.3978952727983707,1.8180767775454285,3.72
2722,4.99,8,1,17,6,3.340385242265398,5.080783053998338,2.1041341542702074,-20.03
724,1.0,10,1,44,3,2.1102132003465894,3.58351893845611,2.043814364036685,-0.5299999999999994
425,9.9,8,1,105,2,1.6601310267496185,4.393213824064446,3.2007118542405295,19.29
901,1.0,8,1,428,6,2.3045830956567186,5.993961427306569,4.054216771131322,47.620000000000005
43,1.0,10,1,19,0,0.36464311358790924,1.791759469228055,1.4973884086254776,3.0300000000000002
399,1.0,8,1,190,3,1.6094379124341003,2.3978952727983707,3.2846635654062037,21.7
50,1.0,10,1,20,0,0.412109650826833,2.3978952727983707,1.5260563034950494,3.09
665,1.0,8,1,143,3,2.0360119837525,2.3978952727983707,3.0248055210396982,12.93
830,1.0,8,0,14,0,2.231089091288976,4.795790545596741,1.340250422618484,-5.49
82,1.0,10,1,33,0,0.6043159668533296,2.3978952727983707,1.8389610707123492,4.46
316,0.0,8,1,153,3,1.4279160358107101,2.70805020110221,3.0392705755684744,16.72
33,1.0,10,1,16,0,0.30010459245033805,2.3978952727983707,1.4060969884160703,2.73
192,1.0,8,1,3,3,1.0750024230289759,2.3978952727983707,0.8712933659434192,-0.54
48,5.9,8,1,19,1,0.3987761199573678,2.766319109226186,2.237513096250331,7.880000000000001
767,1.0,8,1,38,3,2.1610215286722587,2.3978952727983707,1.937301774518713,-1.7399999999999993
33,1.0,8,1,17,3,0.29266961396282004,2.7073833121145063,1.43746264769429,2.87
27,1.0,8,1,5,3,0.2468600779315258,2.3978952727983707,0.9745596399981308,1.3699999999999999
4318,1.0,8,1,993,0,3.7884985191426486,5.081404364984463,4.875884110209718,86.9
26,1.0,10,1,13,0,0.23901690047049992,1.791759469228055,1.3056264580524357,2.42
1303,1.0,8,1,640,0,2.641910398597665,6.398594934535208,4.44500143383527,71.16
25,1.0,8,1,9,3,0.23111172096338664,2.3978952727983707,1.1537315878891892,1.91
16,1.0,10,1,9,3,0.16551443847757338,2.0794415416798357,1.1537315878891892,1.99
102,1.0,5,0,34,3,0.708035793053696,1.791759469228055,1.8594181177018698,4.39
109,1.0,8,1,53,3,0.7419373447293773,2.70805020110221,2.1849270495258133,6.790000000000001
458,1.0,8,1,77,6,1.7209792871670078,4.025173103360802,2.485739636091892,6.42
558,1.0,8,1,26,3,1.8855533485144158,3.258096538021482,1.682688374173693,-1.21
220,1.0,5,0,12,3,1.1662709371419244,1.791759469228055,1.269760544863939,0.3500000000000001
49,1.0,5,0,19,3,0.4054651081081644,1.791759469228055,1.4973884086254776,2.97
53,1.0,8,1,26,3,0.43178241642553783,2.70805020110221,1.682688374173693,3.84
254,1.0,8,1,31,3,1.2669476034873244,3.5832411220909393,1.7967470107390942,2.4800000000000004
348,1.0,10,1,36,0,1.501852701754163,4.356708826689592,1.8991179875485542,2.1899999999999995
100,7.99,10,1,50,6,0.6981347220709844,3.214867803470662,2.740194654428777,13.48
13,5.99,8,1,7,6,0.1310282624064041,3.173878458937465,2.066862759472976,6.760000000000001
433,1.0,10,0,55,0,1.6752256529721035,4.356708826689592,2.21375387928743,3.8100000000000005
981,4.99,10,1,31,6,2.3813962734183356,3.828641396489095,2.3045830956567186,-0.8000000000000007
225,1.0,7,1,50,0,1.1817271953786161,3.044522437723423,2.1400661634962708,5.24
1525,1.0,8,1,58,3,2.7887081041196646,4.2626798770413155,2.255493485460195,-6.720000000000001
25,1.0,8,1,13,3,0.23111172096338664,2.7073833121145063,1.3056264580524357,2.4299999999999997
592,0.0,8,1,118,3,1.9358598132018119,2.70805020110221,2.7936160894318567,9.41
690,1.0,8,1,338,6,2.0681277817795625,5.707110264748875,3.8273361972609523,38.03
89,1.0,5,0,41,3,0.6418538861723948,1.791759469228055,1.9919755158985601,5.43
65,1.0,10,1,32,0,0.5068176023684519,1.791759469228055,1.8180767775454285,4.5
1051,1.0,8,1,28,3,2.444084655267745,3.044522437723423,1.7298840655099676,-5.879999999999999
464,1.0,8,0,35,3,1.7316555451583497,2.7073833121145063,1.8794650496471605,0.8999999999999995
513,1.0,8,1,59,3,1.814824742159051,2.772588722239781,2.269028309465203,3.5300000000000002
185,1.0,10,0,30,0,1.0508216248317612,1.791759469228055,1.7749523509116738,3.04
760,1.0,8,0,12,3,2.1529243184396396,3.58351893845611,1.269760544863939,-5.050000000000001
98,3.99,10,1,3,6,0.688134638736401,3.4011973816621555,1.682688374173693,3.3899999999999997
16283,7.99,8,1,39,4,5.098890341851143,6.47543271670409,2.643333886382519,-149.78
608,1.0,8,1,294,0,1.958685340544036,5.525413097700675,3.6943643843445058,33.129999999999995
122416,9.9,8,1,37309,7,7.110834888860601,8.59711281459211,8.489013857270923,3635.8999999999996
727,1.0,8,1,37,3,2.1138429683971682,4.61512051684126,1.9183921201614211,-1.4699999999999998
95,1.0,7,0,17,0,0.6729444732424258,3.044522437723423,1.43746264769429,2.25
198,7.9,10,1,89,6,1.095273387402595,2.9391619220655967,3.018960399673198,17.48
124,1.0,8,1,32,3,0.8109302162163288,3.713572066704308,1.8180767775454285,3.91
19,5.9,8,0,7,1,0.18232155679395465,2.766319109226186,2.0554049638515948,6.61
22,1.0,10,1,11,0,0.20701416938432612,2.3978952727983707,1.2325602611778486,2.2
1360,1.0,8,1,103,3,2.681706225762608,4.262539022051294,2.733717947850788,0.7800000000000011
252,1.0,10,0,101,0,1.2612978709452054,2.3978952727983707,2.7166795278002644,11.600000000000001
1831,1.0,10,1,31,3,2.9616582932202395,4.9486889658772695,1.7967470107390942,-13.299999999999997
88,1.0,8,1,41,3,0.636576829071551,2.3978952727983707,1.9919755158985601,5.44
1622,1.0,8,1,47,3,2.847232265235547,4.262539022051294,2.093097868127322,-9.129999999999999
2277,1.0,8,0,13,3,3.1692653243148663,4.709530201312334,1.3056264580524357,-20.099999999999998
722,3.99,10,1,131,6,2.1077860146889784,3.5234150143864045,3.0919511312945342,13.790000000000003
21,1.0,10,1,11,3,0.1988508587451652,2.0794415416798357,1.2325602611778486,2.21
103,1.0,10,1,48,0,0.712949807856125,2.3978952727983707,2.1090003439213802,6.2
182,1.0,8,1,69,3,1.0402767116551463,3.9318256327243257,2.395164274287139,8.14
158,1.0,8,0,26,3,0.9516578757114464,3.58351893845611,1.682688374173693,2.79
26,1.0,10,1,13,0,0.23901690047049992,1.791759469228055,1.3056264580524357,2.42
870,1.0,8,1,39,3,2.2731562823032334,3.258096538021482,1.9558604799084813,-2.6400000000000006
108,5.9,10,1,48,6,0.7371640659767197,3.039749158970765,2.5756610130564646,11.05
183,1.0,8,1,70,3,1.0438040521731147,3.044522437723423,2.4069451083182885,8.26
2081,1.0,8,1,511,3,3.0832851705618523,4.2626798770413155,4.225811324964407,46.60000000000001
82,1.0,10,1,32,0,0.6043159668533296,2.3978952727983707,1.8180767775454285,4.33
987,1.0,7,1,407,0,2.3869262414277967,3.044522437723423,4.005695481290781,44.029999999999994
22,1.0,10,1,12,0,0.2151113796169455,1.791759469228055,1.269760544863939,2.3200000000000003
38,1.0,5,0,17,3,0.3293037471426004,1.791759469228055,1.43746264769429,2.82
2497,1.0,8,1,1015,6,3.2577118486533987,6.90875477931522,4.897466595990618,107.96000000000002
173,1.0,10,1,9,3,1.007957920399979,2.70805020110221,1.1537315878891892,0.42999999999999994
258,1.0,7,1,32,0,1.2781522025001875,3.044522437723423,1.8180767775454285,2.5700000000000003
434,4.99,8,0,21,6,1.6770965609079151,4.204692619390966,2.1656192379208883,3.370000000000001
827,1.0,8,1,33,0,2.2289385528257473,4.61512051684126,1.8389610707123492,-2.999999999999999
38,5.99,10,1,19,6,0.3293037471426004,2.833213344056216,2.247072383063787,8.07
50,7.99,8,1,25,6,0.412109650826833,3.32862668882732,2.50470927708418,10.73
2238,1.0,8,1,1021,6,3.1523085805960878,6.90875477931522,4.903272775767756,111.34000000000002
425,0.0,8,0,39,3,1.6620303625532709,3.367295829986474,1.803358605071407,0.8000000000000007
122,1.0,8,1,59,3,0.8020015854720274,2.70805020110221,2.269028309465203,7.4399999999999995
207,1.0,10,1,64,3,1.1249295969854831,4.262539022051294,2.334083760053417,7.24
383,4.99,8,1,63,1,1.5769147207285403,3.711130063048756,2.6518325211039815,9.34
